pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.00166666666666667,0.0121181297256976,0.803259122541366,2.4895526793844,0,24,YARS1|GARS1|TARS1|AIMP1|MARS1|KARS1|FARSA|EEF1E1|AIMP2|RARS1|WARS1|IARS1|CARS1|EPRS1|VARS1|PPA1|FARSB|SARS1|HARS1|NARS1|LARS1|QARS1
REACTOME_DAG_AND_IP3_SIGNALING,0.101876675603217,0.231915438602483,-0.34309967471553,-1.29012563949454,37,41,ADCY2|ITPR3|NBEA|ITPR2|CREB1|CAMK2G|CAMK2D|PRKCA|ADCY6|ADCY9|CAMKK2|PRKAR1A|PRKAR2B|PRKCE|ADCY4|ADCY1|ITPR1|PRKACB|PDE1A|ADCY5
REACTOME_DAP12_INTERACTIONS,0.0204724409448819,0.0717338273892234,0.446749523640621,1.57911249050239,12,42,LCK|SHC1|HLA-E|SYK|PLCG2|HRAS|PIK3R2|GRB2|TREM2|HLA-B|GRAP2|HLA-C|KLRC2|TYROBP|LCP2|TREM1|KLRD1|LAT|RAC1|VAV2|NCR2|B2M|PLCG1|KIR2DS4|NRAS
REACTOME_DAP12_SIGNALING,0.033500837520938,0.101467790932061,0.471252239806002,1.52548585432938,19,29,LCK|SHC1|HLA-E|SYK|PLCG2|HRAS|PIK3R2|GRB2|TREM2|GRAP2|KLRC2|TYROBP|LCP2|KLRD1|LAT|RAC1|VAV2|B2M|PLCG1
REACTOME_DARPP_32_EVENTS,0.616666666666667,0.751181549647807,0.2888067121634,0.895102842798482,369,24,PPP1CA|PPP2CA|CALM1|PPP2R1B|PRKAR2A|CDK5|PPP2R1A
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,0.0091533180778032,0.0384870103647866,-0.610118047753288,-1.74676719915565,3,14,DOCK1|FYN|PTK2|NTN1|ABLIM3|NCK1|TRIO|ABLIM2
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.00151285930408472,0.0121181297256976,0.500389869784705,2.00085595078148,0,81,S100A12|CYLD|IRF7|UBE2L6|NLRX1|UBE2D3|RIGI|IFIH1|ISG15|IKBKE|NFKB1|UBE2K|CASP10|UBE2D1|IKBKG|TRAF3|UBE2D2|NKIRAS2|TRIM25|ITCH|DHX58|TBK1|FADD|NLRC5|CASP8|RPS27A|NFKBIB|TRAF2|HERC5|TOMM70|TANK|IKBKB|NFKB2|CHUK|UBA7|UBA52|AGER|IFNA2
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.111716621253406,0.246770830877425,-0.334855611575745,-1.26524879638376,40,42,TLE1|TCF7L2|CTNNBIP1|TLE2|SOX6|TCF7L1|AKT2|KMT2D|TLE4|SOX13|BCL9|SOX4|CTNNB1|APC
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,0.0142630744849445,0.0545784027935672,0.416833487934632,1.54591928100543,8,56,EIF4A3|EIF4A1|EIF4E|EXOSC4|CNOT6|LSM2|LSM4|CNOT9|LSM7|LSM1|EXOSC1|TUT7|EXOSC3|DIS3|CNOT1|LSM5|CNOT11|EIF4G1|EXOSC2|SKIC2|EXOSC5|PATL1|LSM6|EXOSC8
REACTOME_DEADENYLATION_OF_MRNA,0.143333333333333,0.292514336840891,0.413335889332189,1.28428245308254,85,25,EIF4A3|EIF4A1|EIF4E|CNOT6|CNOT9|TUT7|CNOT1|CNOT11|EIF4G1
REACTOME_DEATH_RECEPTOR_SIGNALING,0.0876944837340877,0.208391013873424,0.288816063119495,1.25575201266585,61,153,MYD88|CYLD|HDAC1|UBE2L3|TNFSF10|UBE2D3|SPPL2A|IRAK1|SMPD3|FGD3|PSENEN|ECT2|BIRC3|ADAM17|IKBKE|CFLAR|TNFRSF10A|NFKB1|CASP10|UBE2D1|IKBKG|UBE2D2|TNFRSF10B|TBK1|FADD|TNFRSF1A|TRAF1|PRDM4|OTULIN|TRADD|TNF|CASP8|USP2|SMPD2|RPS27A|FASLG|FGD2|ARHGEF18|HDAC2|MIB2|TRAF2|CASP3|TAB3|USP4|MAPKAPK2|BEX3|IKBKB|BCL2L11|RAC1|VAV1
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.00155763239875389,0.0121181297256976,0.755040821503279,2.76167836573827,0,49,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|CCL22|PSMA7|PSMD6|PSMA4|PSMD1|FBXW11|RELB|PSMD14|PSMB1|PSMD13|PSMD8|BTRC|SEM1|UBE2M|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_DECTIN_2_FAMILY,0.45,0.620486111111111,0.322126139568421,0.998370228681737,269,24,LYN|SYK|PLCG2|CLEC4E|CLEC4C|MUC4|CLEC4A|FCER1G|MUC5AC|MUC6|MUC3A|MUC13|MUC17|CLEC4D
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D,0.141025641025641,0.291007875880855,-0.574694782391286,-1.36079244866851,65,8,PRELP|OMD|OGN|B4GALT1
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,0.00707547169811321,0.0316283185840708,-0.568439725997244,-1.81792696557799,2,20,SDC4|SDC2|DCN|GPC4|GPC6|HSPG2|GPC3|GPC1|CSPG5|CSPG4|VCAN|SDC1|BGN
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,0.308755760368664,0.489366343618878,-0.370051862579401,-1.11085696233508,133,16,MUC7|MUCL1|C1GALT1C1|MUC1|MUC15|C1GALT1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,0.00156494522691706,0.0121181297256976,0.727217637040616,2.63560527879816,0,48,DERL1|PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|VCP|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2|DERL3|ERLIN1|RPS27A|PSMD7|PSMB7
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,0.0384615384615385,0.112673392181589,-0.637416380917771,-1.50930793942712,17,8,DCN|CHST14|CSPG5|CSPG4|VCAN|BGN
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,0.247863247863248,0.422241776865228,-0.518377908851595,-1.22744240166346,115,8,DCN|CSPG5|CSPG4|VCAN|BGN
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1,0.538461538461538,0.687798977291472,-0.398835322727112,-0.944383196191603,251,8,PRELP|OMD|OGN
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,0.117521367521368,0.256110589952053,-0.585922339097975,-1.38737764632749,54,8,DCN|CSPG5|CSPG4|VCAN|BGN
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5,0.0411985018726592,0.119322079167653,0.675324210534928,1.53705875699274,21,8,CSF2RA|CSF2RB|SFTPD|SFTPC
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,0.0366132723112128,0.108504009320294,-0.548302796653932,-1.56979021343044,15,14,SDC4|SDC2|GPC4|GPC6|HSPG2|GPC3|GPC1
REACTOME_DEFECTIVE_F9_ACTIVATION,0.364485981308411,0.54550791339877,0.520638677132259,1.0973889252317,194,6,F11|GP9|GP5|GP1BA|F9|GP1BB
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B,0.9375,0.967935236805135,0.250363418457399,0.592066090893331,494,9,GGCX|F11|GP9|GP5|GP1BA|F9
REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A,0.927947598253275,0.964370769248818,-0.27954347126021,-0.627644666683996,424,7,F10|TPST1|F8|VWF
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,0.779310344827586,0.858841285064055,-0.26706622554362,-0.781390131028375,338,15,MUC7|MUCL1|MUC1|MUC15
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.00833333333333333,0.0358835341365462,0.537103994400914,1.66884428207797,4,25,SOD2|C1QBP|CDK5R1|CDC25A|CDC25B|PRDX1|LMNB1|CAPN1|CDC25C|CDK5|CDKN2A|FASLG
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3,0.0811965811965812,0.197465382091923,-0.695959628348848,-1.44199639215216,37,5,NOTCH2|LFNG|NOTCH3
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS,0.00735294117647059,0.0326047292366078,0.79990582932524,1.76129495004595,3,7,MLKL|FADD|TRADD|RIPK3|CASP8|TRAF2
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15,0.0769230769230769,0.189080520579833,-0.61259484034748,-1.45053419376716,35,8,PRELP|OMD|OGN|ST3GAL3
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM,0.408239700374532,0.583463755288835,0.452334089887059,1.02952635652811,217,8,BTD|MCCC2|PC|ACACA|PCCB|PCCA|MCCC1
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,0.281464530892448,0.461446896059455,-0.400966434836879,-1.1479663958714,122,14,LMBRD1|MMUT|MTR
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,0.645161290322581,0.772205777499298,-0.266355495358839,-0.872921345660422,279,22,LMBRD1|MMUT|MTR
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,0.670774647887324,0.792464085766494,0.301448300872706,0.842728606455323,380,16,F12|GGCX|TPST2
REACTOME_DEFECTS_OF_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,0.867521367521368,0.919490322515234,-0.283772106251236,-0.671930477118065,405,8,COL1A2
REACTOME_DEFENSINS,0.0016366612111293,0.0121181297256976,0.679517657430882,2.24121899951435,0,31,DEFB4A|PRSS3|PRSS2|DEFB103B|DEFB124|TLR2
REACTOME_DEGRADATION_OF_AXIN,0.0015748031496063,0.0121181297256976,0.710196097284321,2.51030939840435,0,42,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.00151975683890578,0.0121181297256976,0.554055334681927,2.15758165837773,0,72,HDAC1|PSMB2|CSNK1A1|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|TLE3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|PPP2CA|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|BTRC|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2|MYC|PPP2R1B|PPP2R5B|RPS27A|PSMD7|PSMB7|PPP2R1A|LEF1
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,0.00156494522691706,0.0121181297256976,0.700270971811862,2.53794431802729,0,48,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|PSMD1|FBXW11|PSMD14|PSMB1|PSMD13|PSMD8|BTRC|SEM1|PSMC5|UBE2D1|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.0458553791887125,0.129452705545386,0.54880091264484,1.52457607879364,25,15,SQOR|GOT2|ETHE1|SLC25A10|TXN2|FMO1|TST|ADO
REACTOME_DEGRADATION_OF_DVL,0.00159235668789809,0.0121181297256976,0.73285859272993,2.61032423815567,0,44,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.0015748031496063,0.0121181297256976,0.738896189908385,2.65647925194704,0,47,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|BTRC|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2|ITCH|RPS27A|PSMD7|PSMB7|CUL1|PSMD3|SUFU
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.996610169491525,1,-0.146937185254119,-0.70495307916582,293,140,CAST|LAMA5|TIMP2|DCN|LAMC2|SCUBE3|PSEN1|COL1A2|FN1|LAMC1|HSPG2|COL6A2|COL8A2|COL3A1|PHYKPL|LAMA3|COL12A1|A2M|MMP16|ELN|COL16A1|CTSV|KLKB1|COL17A1|COL4A5|COL6A1|MMP2|TPSAB1|CAPN6|CAPN7|COL5A3|COL7A1|COL18A1|ADAMTS5|CTSG|COL8A1|CAPNS1|COL5A1|HTRA1|CAPN2|CTSK|CAPN3|COL23A1|LAMB1|CAPN5|FBN1|NID1|COL11A1|ADAMTS1|ADAMTS9|ELANE
REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA,0.100529100529101,0.23001984973816,0.510378724705447,1.41783874057565,56,15,CCNB1|CDK1|TMPO|LMNB1|LEMD2|EMD|LPIN3|CNEP1R1|LMNA|LPIN2
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,0.00156739811912226,0.0121181297256976,0.534570732965926,2.03759568428538,0,66,H2AZ2|NPM1|H2AX|CENPW|CENPN|RUVBL1|CENPM|KNL1|HJURP|CENPX|H2AJ|CENPA|OIP5|CENPK|H4C12|CENPS|CENPL|CENPO|H4C11|CENPI|H2AC18|SMARCA5|H2BC9|H2AC14|H2AC4
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,0.0282608695652174,0.0908312480450422,-0.606779799011675,-1.62152243171894,12,11,UST|DCN|CHST14|DSEL|CSPG5|CSPG4|VCAN|BGN
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.0032520325203252,0.0178811757348343,0.522454186632726,1.78060880611772,1,36,SOD2|ATOX1|GSTP1|CYCS|ERO1A|P4HB|GPX2|TXNRD1|PRDX1|TXN2|GPX1|NCF2|CYBA|TXN|CYBB|PRDX6|PRDX5
REACTOME_DEUBIQUITINATION,0.00130548302872063,0.0121181297256976,0.405233926811625,1.88041903711186,0,254,CDC20|NOD2|CYLD|CCNA2|CDK1|UCHL3|PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|VCP|RUVBL1|PSMD2|RIGI|PSMA2|POLB|PSMB6|PSMD11|CDC25A|PSMC3|PSMA7|IFIH1|PSMD6|USP15|PSMA4|OTUB1|TAF10|PSMD1|OTUB2|UFD1|BIRC3|PSMD14|PSMB1|STAM|TNIP2|PSMD13|PSMD8|SEM1|PSMC5|FOXK2|VDAC3|UBE2D1|ADRM1|IKBKG|TRAF3|PSMC6|PSMC1|PSMA1|UCHL5|SKP2|PSMC2|ATXN3|STAM2|BRCA1|MYC|TRIM25|HIF1A|VDAC1|PTRH2|ACTR8|TNIP3|ASXL1|VDAC2|CLSPN|USP18|INO80C|RCE1|TNIP1|USP2|STAMBP|IDE|BRCC3|RPS27A|BABAM2|H2AC18|KEAP1|TADA3|PSMD7|H2BC9|USP28|MCRS1|H2AC13|SIAH2|H2AC14|PSMB7|USP3|YOD1
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,0.733333333333333,0.835450846607,-0.192591738492091,-0.902539839734159,241,115,LAMA5|LAMC3|LRIG1|LAMB2|GATA6|LAMC2|KRT15|AQP1|KLK1|COL1A2|FN1|LAMC1|ITGB1|HOPX|LORICRIN|EGF|SPINK1|COL3A1|LAMA3|LAMA4|ANXA2|FLG|GJB3|FGF2|KRT19|CFTR|SLC4A4|CSPG4|CPB1|COL5A3|NUMB|HHEX|SOX9|KRT7|LAMA2
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,0.0381231671554252,0.112037617554859,-0.301104280724157,-1.3318841308144,12,81,LAMA5|LAMC3|LAMB2|GATA6|LAMC2|AQP1|KLK1|COL1A2|FN1|LAMC1|EGF|SPINK1|COL3A1|LAMA3|LAMA4|ANXA2|FGF2|KRT19|CFTR|SLC4A4|CPB1|COL5A3|HHEX|SOX9|KRT7|LAMA2
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,0.855379188712522,0.909317436186363,0.249691200891045,0.715902294493827,484,18,CXCR4|GATA4|NKX6-1|FGF4|PDX1
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS,0.807407407407407,0.876571711444129,-0.22476440526982,-0.786624941161122,326,29,KLK1|SPINK1|CPB1|SOX9|CEL|BHLHA15|GNMT|PNLIPRP2|HNF1B|CPA1|SYCN|ONECUT1|PNLIP|PRSS1|RNASE1|PLA2G1B|FOXA2|CTRC|REG1A|CTRL|CELA3B|SERPINA4|AQP8|PDX1|CPA2|NKX6-1|PDIA2|GATA4|GP2
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,0.0247933884297521,0.0832815509849003,-0.391329490304857,-1.53467284577903,8,48,LAMA5|LAMC3|LAMB2|LAMC2|AQP1|COL1A2|FN1|LAMC1|COL3A1|LAMA3|LAMA4|ANXA2|KRT19|CFTR|SLC4A4|COL5A3|SOX9|KRT7|LAMA2|COL5A1
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,0.0294117647058824,0.0940229401241713,0.714022574847382,1.57219051192357,15,7,MYD88|IRF7|NFKB1|DHX9|NFKB2
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,0.0674342105263158,0.173349073870708,0.416297235531333,1.42410487899642,40,37,FABP5|IVL|PRSS3|KRTDAP|YAP1|KRT78|KLK7|CALML5|SBSN|TP63|AQP3|TFRC|KRT24
REACTOME_DIGESTION,0.280660377358491,0.461042311661507,-0.361774137687733,-1.1364565240556,118,19,AMY1A|AMY2B
REACTOME_DIGESTION_AND_ABSORPTION,0.780405405405405,0.859263376130289,0.25138033884031,0.771210842988018,461,23,SLC5A1|SLC2A5|CHIA|NPC1L1|CHIT1
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,0.181623931623932,0.342726468650439,-0.55092024453253,-1.30449785094454,84,8,AMY1A|AMY2B
REACTOME_DIGESTION_OF_DIETARY_LIPID,0.524017467248908,0.677582643975253,-0.424523441524987,-0.953160783023517,239,7,CEL|PNLIPRP3|PNLIPRP2|CLPS|LIPF|PNLIP|PNLIPRP1
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,0.235294117647059,0.408223872073101,-0.334651234633705,-1.1816252908975,95,30,GSK3B|PPP2R5C|CAV1|LRP6|PPP2R5E|DVL2|CTNNB1|APC|FZD1|PPP2CB|DVL3|LRP5
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,0.0160857908847185,0.0593911328739503,-0.440144470860113,-1.65503411627888,5,41,SDC4|SDC2|DCN|PRELP|GPC4|GPC6|CHST14|HSPG2|SLC26A2|OMD|HEXA|GPC3|OGN|GPC1|ST3GAL3|CSPG5|CSPG4|VCAN|B4GALT1|B3GAT3
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,0.0704225352112676,0.178503645989412,0.529852565001188,1.48125536762864,39,16,GALE|PMM2|GALK1|SRD5A3|MPI|DPM2|NUS1|DOLK|DPM1
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,0.00173010380622837,0.0121181297256976,0.61213253208129,1.78517063570794,0,19,ALG3|MPDU1|CTSA|RFT1|DPAGT1|ALG13|ALG1|ALG14|ALG2|ALG8
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.00564971751412429,0.0273605560914366,-0.389447600933191,-1.66621889200898,1,67,ADAMTSL3|NOTCH2|DAG1|LFNG|MUC7|B4GAT1|GALNT12|SBSPON|MUCL1|C1GALT1C1|SPON2|POMGNT1|NOTCH3|ADAMTSL4|LARGE1|MUC1|MUC15|ADAMTSL1|THSD7A|C1GALT1|SEMA5A|ADAMTS5|POMT2|SPON1|ADAMTS15|ADAMTS17|THBS2|POMT1|MUC20|ADAMTS1|ADAMTS9|B3GLCT|ADAMTS2
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,0.212727272727273,0.382438265959393,0.507296777235096,1.25320505685606,116,10,CSF2RA|CSF2RB|SFTPD|SFTPC
REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR,0.557692307692308,0.70480633228158,-0.439676409253325,-0.91098933046144,260,5,OGG1|NEIL1
REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.214765100671141,0.385713803918923,-0.446022131394568,-1.25228623703213,95,13,ACAT1|BCKDHB|PPM1K|DLD|DBT
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,0.958549222797927,0.978406128175204,-0.173755712931003,-0.620550272395381,369,33,IDS|HGSNAT|PPP1R3C|GNS|GUSB|GYG2|G6PC3|IDUA|RPIA|UBC|DCXR|EPM2A
REACTOME_DISEASES_OF_DNA_REPAIR,0.00634920634920635,0.0292423498609066,0.446337281643662,1.63794767460602,3,51,RAD51|RPA3|HUS1|BLM|SEM1|EXO1|RFC5|RFC2|BRCA1|RAD51AP1|BRCA2|DNA2|BRIP1|RPA1|NEIL3|RFC3|TOP3A|RAD9A|MSH3|RAD51B|ATR|NTHL1|RAD51C|RMI2
REACTOME_DISEASES_OF_GLYCOSYLATION,0.121212121212121,0.261917848374922,-0.243318488832175,-1.16966860460353,35,142,ADAMTSL3|SDC4|NOTCH2|SDC2|DAG1|LFNG|DCN|PRELP|GPC4|GPC6|CHST14|GNE|MUC7|B4GAT1|GALNT12|GFPT1|HSPG2|SBSPON|SLC26A2|MUCL1|OMD|C1GALT1C1|HEXA|SPON2|POMGNT1|MAN1B1|NOTCH3|ADAMTSL4|LARGE1|GPC3|OGN|GALT|MUC1|MUC15|ADAMTSL1|GPC1|THSD7A|ST3GAL3|CSPG5|C1GALT1|PGM1|CSPG4|ALG9|VCAN|SEMA5A|B4GALT1|B3GAT3|ADAMTS5|POMT2|SPON1
REACTOME_DISEASES_OF_HEMOSTASIS,0.891003460207612,0.936051254198121,0.231661633902462,0.67559805203733,514,19,F12|GGCX|TPST2|F2|COL1A1|F11|ADAMTS13
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,0.00324149108589951,0.0178811757348343,0.538684190039109,1.79220929906474,1,32,S100A9|MYD88|S100A8|NFKB1|IKBKG|TRAF3|TLR2|CD36|LY96|IKBKB|NFKB2|CHUK|UNC93B1|FGB|IRAK4|TICAM1|TLR10|TLR7|TLR6
REACTOME_DISEASES_OF_METABOLISM,0.796875,0.868977592131955,0.188051151561484,0.87435801651513,611,257,PNP|AHCY|CYP7B1|APRT|GALE|CSF2RA|ALG3|MPDU1|CHST6|CTSA|UGT1A1|PMM2|RFT1|DPAGT1|CSF2RB|ALG13|FDXR|GYG1|GALK1|SRD5A3|CYP4F22|SLC35D1|ALG1|MPI|TALDO1|GYS1|ACY1|BCKDK|MTRR|HPRT1|GSS|MMADHC|CYP27B1|BTD|CYP24A1|ALG14|ALG2|SFTPD|ALG8|RPS27A|EXT1|B3GALT6|MUC4|DPM2|NUS1|MCCC2|TPMT|SFTPC|DOLK|SLC37A4|PAPSS2|TBXAS1|MMAB|GALNT3
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR,0.926966292134832,0.964338015297074,0.306326979815483,0.60944604137781,494,5,MSH3|MLH1|MSH2|PMS2|MSH6
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.0179445350734095,0.0646509761616587,0.459049805736424,1.57169081399227,10,38,UBE2C|TFDP1|CCNE1|CCNE2|UBE2S|ANAPC7|E2F3|UBE2D1|E2F2|SKP2|ANAPC11|ANAPC1|CDKN1A|E2F1|CCND2|CDK2|UBE2E1|CDK4|RB1|CDC27|CDC26|FZR1
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.00151285930408472,0.0121181297256976,0.454718581580719,1.84664969515243,0,95,SOD2|H2AZ2|H2AX|C1QBP|CDK5R1|CDC25A|EZH2|CDC25B|PRDX1|DNMT1|LMNB1|H2AJ|MLKL|CAPN1|H4C12|CDC25C|H3C10|H4C11|FADD|DNMT3B|TRADD|RIPK3|CDK5|CASP8|CDKN2A|H2AC18|FASLG|H2BC9|H2AC14|POLA2|H2AC4|TRAF2|EED|PRIM1|BCL2L11|H4C9|H2AC7|H3C8|H4C2|H3C2|H3C7|H2BC12L|H2BC10|H3C3|LMNA|H2BC13
